duty_addr,duty_div,duty_div_nam,duty_emcls,duty_emcls_name,duty_eryn,duty_etc,duty_inf,duty_mapimg,duty_name,duty_tel1,duty_time1c,duty_time1s,duty_time2c,duty_time2s,duty_time3c,duty_time3s,duty_time4c,duty_time4s,duty_time5c,duty_time5s,hpid,post_cdn1,post_cdn2,rnum,wgs84Lat,wgs84Lon,duty_time6c,duty_time6s,duty_tel3,duty_time8c,duty_time8s,duty_time7c,duty_time7s
"부산광역시 북구 금곡대로303번길 2, 시티타워 3층 301, 302호 (화명동)",C,의원,G099,응급의료기관 이외,2,,,,화명더맑은신경과의원,051-715-7726,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,A1207095,465,25 ,5479,35.2356445325752,129.013477983033,1300,0900,,,,,
"부산광역시 북구 화명대로 40, 현천휴먼 타워 4층 401호 (화명동)",C,의원,G099,응급의료기관 이외,2,,,,화명마디튼튼재활의학과의원,051-362-0107,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,A1206940,465,26 ,5480,35.2344393022732,129.012368624046,1330,0900,,1330,0900,1330,0900
"부산광역시 북구 화명대로 35, 504호 (화명동, 신호타워)",C,의원,G099,응급의료기관 이외,2,점심시간 13:00-14:00,,2호선 화명역 1번출구/신호타워 504호 ,화명마취통증의학과의원,051-364-1888,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,A1201176,465,25 ,5481,35.2351567524,129.0119925898,1330,0900,,1300,0900,,
"부산광역시 북구 금곡대로 312, 한마음 메디컬센터 5층 (화명동)",C,의원,G099,응급의료기관 이외,2,13:00 ~ 14:00 휴게시간,,,화명맑은내과의원,051-913-0001,1800,0900,1800,0900,1800,0900,1300,0900,1800,0900,A1206947,465,31 ,5482,35.2359780078702,129.01435228937,1300,0900,,,,,
"부산광역시 북구 화명대로 34, 웰빙프라자 402호, 403호 (화명동)",C,의원,G099,응급의료기관 이외,2,13:00~14:00 점심,,,화명바른신경외과의원,051-943-1000,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,A1206681,465,26 ,5483,35.2345215817361,129.011891557756,1400,0900,,,,,
"부산광역시 북구 화명대로 68, 상가동 202호,203호 (화명동, 이편한세상화명힐스)",G,한의원,G099,응급의료기관 이외,2,"365일 연중무휴 (공휴일, 설날 추석 당일 모두 진료)
13:00~14:00 점심시간
",,"화명역 (2호선) 2번출구 도보 1분
",화명새길한의원,051-715-2660,2100,0800,2100,0800,2100,0800,2100,0800,2100,0800,B1201888,465,33 ,5484,35.2341323772389,129.014074015063,1700,0800,,1700,0800,1700,0800
"부산광역시 북구 화명대로 31, 701,702호 (화명동, 현호타워)",N,치과의원,G099,응급의료기관 이외,2,점심시간 12:30-14:00,,2호선 화명역 1번출구/롯데마트 우회전해서 국민은행 옆건물 ,화명서울치과의원,051-331-2822,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,A1203282,465,25 ,5485,35.23515976818082,129.01198151707933,1330,0930,,,,,
부산광역시 북구 화명대로 44  (화명동),C,의원,G099,응급의료기관 이외,2,점심시간 13:00-14:00,,2호선 화명역 1번출구/금호타워 203호,화명성모안과의원,051-365-0775,1300,0900,1300,0900,1300,0900,1300,0900,1900,0910,A1201258,465,26,5486,35.23436786639825,129.01299880340406,1500,0915,,,,,
"부산광역시 북구 금곡대로 312, 한마음 메디컬센터 5층 (화명동)",C,의원,G099,응급의료기관 이외,2,12:30 - 14:00 휴게시간,,2호선 화명역 6번출구롯데마트맞은편 한마음메디칼 5-7층,화명아이i소아청소년과의원,051-364-1275,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,A1200066,465,31 ,5487,35.236132435523636,129.01418467927,1300,0900,,,,,
"부산광역시 북구 금곡대로 287, 605호 (화명동, 삼한골든뷰)",N,치과의원,G099,응급의료기관 이외,2,점심시간 12:30-14:00,,2호선 화명역 1번출구/롯데마트 맞은편 신한은행6층 ,화명어린이치과의원,051-365-1275,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,A1203071,465,26 ,5488,35.23416666666667,129.0134472222234,1400,0930,,,,,
"부산광역시 북구 금곡대로 287, 삼한골든뷰 5층 501, 502, 503, 509호 (화명동)",C,의원,G099,응급의료기관 이외,2,13:00 - 14:00 휴게시간,,,화명연세안과의원,051-365-0125,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,A1207083,465,26 ,5489,35.23418326751,129.013306653337,1300,0900,,,,,
"부산광역시 북구 금곡대로303번길 2, 시티타워 202호,203호 (화명동)",C,의원,G099,응급의료기관 이외,2,점심시간 12:30-14:00 / 평일오전접수 마감시간 12:30 / 평일오후접수 마감시간 18:30 / 토요일 접수마감시간 12:45,,2호선 화명역 3번 출구,화명이로운마취통증의학과의원,051-365-7755,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,A1206045,465,25 ,5490,35.23564392764637,129.01347643038105,1300,0900,,,,,
부산광역시 북구 금곡대로 161 (화명동),C,의원,G099,응급의료기관 이외,2,점심시간 12:50-14:00,,2호선 수정역 4번출구,화명이비인후과의원,051-343-1474,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,A1201396,465,42 ,5491,35.223430586928956,129.00892464081903,1300,0900,,,,,
"부산광역시 북구 금곡대로 207, 4,5,6,7,8층 (화명동)",C,의원,G099,응급의료기관 이외,2,"점심시간 13:00-14:00
",,2호선 수정역 3번출구/수정메디칼 건물,화명튼튼정형외과의원,051-714-7337,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,A1202227,465,41 ,5492,35.2272878897372,129.011093276033,1330,0900,,,,,
"부산광역시 북구 금곡대로285번길 13, 스포렉스 5층 501호 (화명동)",C,의원,G099,응급의료기관 이외,2,,,화명역 1번 출구에서 225m,화명힐링의원,051-715-3999,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,A1206935,465,26 ,5493,,,1800,0900,,,,,
"부산광역시 해운대구 세실로 64, 206,207호 (좌동, 화목데파트)",N,치과의원,G099,응급의료기관 이외,2,점심 12:30-14:00,,"2호선 장산역 2번출구/화목데파트 206, 207호",화목치과의원,051-747-1411,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,A1203053,481,07 ,5494,35.1711362961412,129.1774208250438,1200,0900,,,,,
"부산광역시 사상구 백양대로 905, 2층 (모라동)",G,한의원,G099,응급의료기관 이외,2,,점심13:00-14:00,버스정류장:신모라교차로,화목한의원,051-311-3135,2000,0900,2000,0900,2000,0900,2000,0900,1900,0900,B1201480,469,29 ,5495,35.18703952389195,128.990541638545,1400,0900,,,,,
"부산광역시 동래구 충렬대로 132, 1층 (온천동)",G,한의원,G099,응급의료기관 이외,2,,,버스정류장:용호2동주민센터 ,화목한의원,051-503-1075,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,B1201812,478,23 ,5496,35.2055556235109,129.074696472727,1300,0930,,,,,
"부산광역시 수영구 연수로 421, 지하1층, 1층 (수영동)",G,한의원,G099,응급의료기관 이외,2,"13:00~14:00 점심
공휴일 유선확인 후 방문요망",점심13:00-14:00,"2,3호선 수영역 2번출구",화목한의원,051-755-2538,1800,0930,1800,0930,1600,0930,1800,0930,1830,0930,B1201468,482,28 ,5497,35.16781876366326,129.11496590068555,1300,0930,,1400,0930,,
"부산광역시 기장군 기장읍 차성로288번길 48, 1층",G,한의원,G099,응급의료기관 이외,2,점심 12:30~14:00,,인근 지하철역 동해남부선 기장역 ,화성한의원,051-721-4128,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,B1200555,460,66 ,5498,35.242904997236835,129.2161953429694,1300,0900,,,,,
부산광역시 부산진구 가야대로 466 (개금동),N,치과의원,G099,응급의료기관 이외,2,점심시간 13:00~14:30,,아이사랑산부인과 옆,화이트덴치과의원,051-894-7528,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,A1202535,473,23 ,5499,35.152892264797956,129.0229559472062,1300,0930,,,,,
"부산광역시 연제구 중앙대로 1094, 코리아빌딩 4층 (연산동)",N,치과의원,G099,응급의료기관 이외,2,점심시간 12:30-14:00,,"1,3호선 연산역 2번 출구",화이트스토리치과의원,051-863-7666,1700,0930,1700,0930,1700,0930,1700,0930,1700,0930,A1203085,475,96 ,5500,35.185200000000016,129.08128333333482,1200,0930,,,,,
"부산광역시 중구 비프광장로 36, 2층 (남포동5가)",N,치과의원,G099,응급의료기관 이외,2,"점심 13:00-14:00 
첫째/셋째 토요일은 4시까지 진료입니다",,1호선 자갈치역 7번 출구 ,화이트이(e)치과의원,051-717-2870,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,A1205759,489,53 ,5501,35.0986203469,129.0287587521,1400,1000,,,,,
"부산광역시 북구 만덕대로 11-1, 1, 2층 (덕천동)",N,치과의원,G099,응급의료기관 이외,2,13:00 - 14:00 휴게시간,,,화이트이치과의원,051-710-2820,2100,1000,1900,1000,1900,1000,2100,1000,1900,1000,A1206821,465,48 ,5502,35.2106470296666,129.00642243743,1400,0900,,,,,
"부산광역시 해운대구 좌동로 93, 해운대농협 3층 (좌동)",N,치과의원,G099,응급의료기관 이외,2,점심 13:00-14:00,,"2호선 장산역 4번출구/버스정류장 : 좌동재래시장
",화이트이치과의원,051-710-2882,2100,1000,2100,1000,2100,1000,2100,1000,1900,1000,A1206149,480,79 ,5503,35.1726832596546,129.175064513215,1400,1000,,,,,
"부산광역시 부산진구 중앙대로 694, 쥬디스태화 5층 501일부호 (부전동)",N,치과의원,G099,응급의료기관 이외,2,"13:00-14:00 휴게시간
목요일 17:30-18:00 휴게시간",,,화이트이치과의원,1544-2944,2100,1000,2100,1000,2100,1000,2100,1000,1900,1000,A1206722,472,95 ,5504,35.1547273493547,129.059622391915,1400,1000,,,,,
부산광역시 수영구 수영로464번길 6 (남천동),N,치과의원,G099,응급의료기관 이외,2,점심시간 12:30-14:00,"점심12:30-14:00/틀니, 영유아구강검진, 턱관절클리닉은 상황에따라, 열상봉합",2호선 금련산역 5번출구,화이트치과의원,051-611-1288,1830,0930,1830,0930,1300,0930,1830,0930,1830,0930,A1202651,483,14 ,5505,35.14718891959328,129.11058820504564,1300,0930,,,,,
부산광역시 동래구 충렬대로 467 (안락동),N,치과의원,G099,응급의료기관 이외,2,점심 13:00 -14:00,,안락SK아파트 근처,화이트치과의원,051-531-2202,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,A1203199,477,98 ,5506,35.19546944444444,129.10928055555718,1300,0900,,,,,
부산광역시 부산진구 동평로 362 (양정동),N,치과의원,G099,응급의료기관 이외,2,점심시간12:30-14:00,,양정제일교회 맞은편,화이트치과의원,051-866-7528,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,A1202949,472,07 ,5507,35.174563165391625,129.06525612511297,1230,0930,,,,,
"부산광역시 사하구 낙동남로 1412, 경부빌딩 6층 (하단동)",C,의원,G099,응급의료기관 이외,2,점심시간 13:00-14:00,,1호선 하단역 4번출구,화인마취통증의학과의원,051-717-3711,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,A1206133,494,27 ,5508,35.1057920919309,128.966082969286,1300,0930,,,,,
"부산광역시 부산진구 가야대로 769, ABC메디컬센터 5층 (부전동)",C,의원,G099,응급의료기관 이외,2,월~금 점심시간 13:00-14:00 ,"진료 30분전 접수마감되니 내원 전에 진료가능여부 확인하시기 바랍니다. 
코로나19로 인하여 진료 인원을 제한하기 위하여 예약제로 운영되오니 사전예약 바랍니다.
TEL:051-805-1919",2호선 서면역 9번출구,화인마취통증의학과의원,051-805-1919,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,A1206146,472,57 ,5509,35.1579939728698,129.055777173415,1300,0930,,,,,
"부산광역시 사상구 대동로 103, 성창빌딩 4,5,6층 (학장동)",C,의원,G099,응급의료기관 이외,2, 점심13:00-14:00/(토 점심없음) ,,버스정류장: 럭키아파트,화인정형외과의원,051-323-8200,1830,1400,1830,1400,1830,1400,1830,1400,1830,0900,A1200452,470,50 ,5510,35.1388248987487,128.978879852706,1300,0900,,,,,
"부산광역시 부산진구 서면로 74, 아이온시티빌딩 11층 1102호 (부전동)",G,한의원,G099,응급의료기관 이외,2,점심13:00-14:00,,버스정류장: 서면시장,화접몽한의원,051-711-7836,2100,1100,2100,1100,2100,1100,,,2100,1100,B1200881,472,86 ,5511,35.1543996110841,129.0573322185443,1630,1030,,,,,
"부산광역시 연제구 월드컵대로 142-1, 동해메디컬 2층 (연산동)",G,한의원,G099,응급의료기관 이외,2,,,,화창사암한의원,051-710-0005,,,,,,,,,,,B1201972,475,24 ,5512,35.186612238267,129.080820987788,,,,,,,
"부산광역시 금정구 중앙대로1685번길 12, 지하2~6층 (부곡동)",B,병원,G099,응급의료기관 이외,2,"화창한병원은 365일 24시간 공휴일 상관없이 진료 합니다
화상긴급진료 24시간 가능 ( 중환자실 및 고압산소실 운영 )
외래진료시간 : 09:00~22:00 (점심시간 12:30~13:30 / 저녁시간 17:30~18:30 )
진료과목 : 화상외과 / 외과 / 가정의학과 / 내과","화상중점치료 병원으로 약 100병상의 입원실과 중환자실, 고압산고치료실을 운영하며
365일 24시간 화상긴급진료가 가능합니다.
외래진료 : 09:00~22:00 (점심시간 12:30~13:30/저녁시간 17:30~18:30)
진료과목 : 화상외과/ 외과/ 가정의학과/ 내과
위치 : 부산시 금정구 중앙대로 1685번길12(부곡동) T) 051-514-9119",,화창한병원,051-514-9119,2200,0900,2200,0900,2200,0900,2200,0900,2200,0900,A1204874,462,77 ,5513,35.2352349859104,129.09104691642,2200,0900,,2200,0900,2200,0900
"부산광역시 연제구 과정로 180, 3층 304, 305호 (연산동)",C,의원,G099,응급의료기관 이외,2,점심시간 12;30-14:00,,버스정류장:신모라교차로,활기찬정형외과의원,051-324-8275,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,A1201359,475,69 ,5514,35.18573400819219,128.9907499937394,1300,0900,,,,,
부산광역시 강서구 공항로811번길 43 (대저2동),G,한의원,G099,응급의료기관 이외,2,점심13:00-14:00,,버스정류장:대저2동 우체국,활인한의원,051-973-9737,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,B1200605,467,20 ,5515,35.180123049299475,128.9554587460528,1300,0900,,1300,0900,,
"부산광역시 수영구 수영로 586, 4층 (광안동)",C,의원,G099,응급의료기관 이외,2,13:00~14:00 점심,,,활짝핀정형외과의원,051-755-1275,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,A1206589,482,97 ,5516,35.1578873800298,129.113555672316,1400,0900,,,,,
"부산광역시 연제구 중앙대로 1107, 7층 (연산동)",C,의원,G099,응급의료기관 이외,2,점심시간 12:30-14:00,,"1,3호선 연산역 5,7번출구",황국형비뇨기과의원,051-866-8575,2000,1400,2000,1400,2000,1400,2000,1400,1830,0930,A1200822,475,24 ,5517,35.186634822638815,129.08108115871846,1230,0930,,,,,
"부산광역시 동래구 중앙대로 1325, 이센타워 2,4,5층 (온천동)",E,한방병원,G099,응급의료기관 이외,2,"월-금 09:30~20:30
토/공휴일 09:30~13:00",,,황금손한방병원,051-710-7737,2030,0930,2030,0930,2030,0930,2030,0930,2030,0930,C1202674,477,34 ,5518,35.2053100227824,129.077530261039,1300,0900,,1300,0900,,
"부산광역시 북구 금곡대로303번길 22, 2층 (화명동, 정능빌딩)",G,한의원,G099,응급의료기관 이외,2,점심13:00-14:00,,2호선 화명역 3번 출구,황금약손한의원,051-715-0175,2000,0930,2000,0930,2000,0930,2000,0930,2000,0930,B1201442,465,25 ,5519,35.23574767053225,129.01265741894733,1400,0930,,,,,
"부산광역시 북구 백양대로 1192, 2층 (구포동)",G,한의원,G099,응급의료기관 이외,2,,,,황금약손한의원 덕천,051-921-0175,1300,0930,1300,0930,1300,0930,1300,0930,1830,0930,B1201881,465,79 ,5520,35.208761789162004,129.00550367768514,1400,0930,,,,1400,0930
"부산광역시 해운대구 좌동순환로 174, 401호 (좌동, 거성프라자)",C,의원,G099,응급의료기관 이외,2,점심시간 12:30~14:00 ,"소변검사,혈액검사, 수액처치가능, (기본)건강검진, 소아진료(3세이상)",버스정류장:해운대교육청/거성프라자 401호,황내과의원,051-702-6565,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,A1201664,480,78 ,5521,35.17764166666667,129.1750138888909,1300,0930,,,,,
부산광역시 부산진구 동평로 201,C,의원,G099,응급의료기관 이외,2,점심시간 12:20:00-14:20,"이물질제거가능, 후두내시경, 비내시경, 소아진료(신생아부터), 비골골절",버스정류장:부암고가교,황성기이비인후과의원,051-809-9111,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,A1201898,471,09 ,5522,35.168461869550356,129.04990746506132,1200,0900,,,,,
"부산광역시 사상구 학감대로 124, 1층 (학장동)",G,한의원,G099,응급의료기관 이외,2,점심13:00-14:00,,버스정류장: 학장교차로,황성윤한의원,051-313-9743,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,B1200040,470,48 ,5523,35.14201800134718,128.98871604512124,1300,0830,,1300,0900,,
"부산광역시 해운대구 신반송로 208, 6층 (반송동)",C,의원,G099,응급의료기관 이외,2,점심 13:00~14:00/공휴일 전화 후 방문요망,,버스정류장: 반송2동 우체국,황신경외과의원,051-543-7776,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,A1201181,480,10 ,5524,35.2306578663196,129.1576771124572,1300,0900,,1300,0900,,
"부산광역시 수영구 광남로 203, 2층 (민락동)",C,의원,G099,응급의료기관 이외,2,점심시간 13:00 - 14:00 휴게시간,,버스정류장: 동방오거리 파리바게트,황영표내과의원,051-751-5056,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,A1201725,482,77 ,5525,35.15882418101788,129.12127146109992,1300,0900,,,,,
부산광역시 동래구 충렬대로 261 (낙민동),N,치과의원,G099,응급의료기관 이외,2,점심시간 12:30 ~ 14:00,,,황영환치과의원,051-555-2700,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,A1203239,478,13 ,5526,35.201169444444446,129.087891666666678,1200,0930,,,,,
부산광역시 연제구 월드컵대로 5,C,의원,G099,응급의료기관 이외,2,"점심13:00-14:30
대표 전화: 051) 864-1888
FAX 겸용: 051) 852-9591",,3호선 지하철 물만골 1번출구에서 신리삼거리 방향으로 50M,황원규소아과의원,051-852-9591,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,A1202163,476,03,5527,35.17532423357533,129.0860742746934,1300,0900,,,,,
